"GEO_ID","P005001","P005002","P005003","P005004","P005005","P005006","P005007","P005008","P005009","P005010","P005011","P005012","P005013","P005014","P005015","P005016","P005017","NAME"
"id","Total","Total!!Not Hispanic or Latino","Total!!Not Hispanic or Latino!!White alone","Total!!Not Hispanic or Latino!!Black or African American alone","Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Total!!Not Hispanic or Latino!!Asian alone","Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Total!!Not Hispanic or Latino!!Some Other Race alone","Total!!Not Hispanic or Latino!!Two or More Races","Total!!Hispanic or Latino","Total!!Hispanic or Latino!!White alone","Total!!Hispanic or Latino!!Black or African American alone","Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Total!!Hispanic or Latino!!Asian alone","Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Total!!Hispanic or Latino!!Some Other Race alone","Total!!Hispanic or Latino!!Two or More Races","Geographic Area Name"
"8600000US94804","38559","23741","6061","12163","112","3864","212","209","1120","14818","5263","252","133","64","26","8045","1035","ZCTA5 94804"
"8600000US94805","13648","9361","4603","1987","28","1973","59","130","581","4287","1718","73","79","31","4","2026","356","ZCTA5 94805"
"8600000US94806","59861","32146","8023","11533","141","10306","308","296","1539","27715","10835","378","306","166","31","14367","1632","ZCTA5 94806"
"8600000US94850","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ZCTA5 94850"
"8600000US94901","41157","26350","22370","646","60","2094","64","125","991","14807","5555","92","537","31","30","7307","1255","ZCTA5 94901"
"8600000US94903","29040","25095","21230","563","68","2190","61","102","881","3945","1924","46","99","25","4","1517","330","ZCTA5 94903"
"8600000US94904","11995","11206","10090","137","18","533","13","54","361","789","427","13","4","2","0","250","93","ZCTA5 94904"
"8600000US94920","12474","11924","10737","86","15","635","15","38","398","550","404","6","3","4","1","73","59","ZCTA5 94920"
"8600000US94922","425","324","308","1","2","3","0","0","10","101","21","1","0","0","0","74","5","ZCTA5 94922"
"8600000US94923","1411","1271","1179","6","4","35","4","4","39","140","86","0","0","0","1","49","4","ZCTA5 94923"
"8600000US94924","1638","1378","1273","9","3","15","4","2","72","260","148","19","7","2","10","62","12","ZCTA5 94924"
"8600000US94925","9253","8481","7364","79","4","616","26","45","347","772","444","8","11","9","3","217","80","ZCTA5 94925"
"8600000US94928","43170","33853","28793","756","227","2209","170","71","1627","9317","4157","54","193","68","13","3985","847","ZCTA5 94928"
"8600000US94929","264","255","238","0","3","4","0","0","10","9","9","0","0","0","0","0","0","ZCTA5 94929"
"8600000US94930","8500","7937","7282","107","20","230","5","32","261","563","304","8","17","6","0","156","72","ZCTA5 94930"
"8600000US94931","8470","7049","6219","131","48","295","29","17","310","1421","759","8","33","12","5","468","136","ZCTA5 94931"
"8600000US94933","865","797","748","16","2","4","0","4","23","68","39","0","4","1","0","19","5","ZCTA5 94933"
"8600000US94937","837","698","671","4","0","10","2","0","11","139","58","5","2","0","0","64","10","ZCTA5 94937"
"8600000US94938","812","748","705","6","1","6","1","5","24","64","34","1","5","0","0","15","9","ZCTA5 94938"
"8600000US94939","6859","6408","5822","74","4","264","8","37","199","451","285","1","10","0","0","105","50","ZCTA5 94939"
"8600000US94940","268","230","223","0","3","1","0","0","3","38","15","0","0","0","0","23","0","ZCTA5 94940"
"8600000US94941","30496","28944","25473","317","39","1949","54","101","1011","1552","996","20","29","21","5","303","178","ZCTA5 94941"
"8600000US94945","17167","13863","11977","294","36","1047","27","40","442","3304","1780","26","72","12","2","1183","229","ZCTA5 94945"
"8600000US94946","699","617","586","5","1","12","1","2","10","82","38","0","0","0","0","42","2","ZCTA5 94946"
"8600000US94947","24283","19700","16794","581","48","1426","53","74","724","4583","2141","46","58","39","3","1906","390","ZCTA5 94947"
"8600000US94949","17202","13399","11012","491","36","1136","30","81","613","3803","1768","32","58","14","9","1609","313","ZCTA5 94949"
"8600000US94950","89","75","71","0","0","1","0","1","2","14","1","0","0","0","0","13","0","ZCTA5 94950"
"8600000US94951","4124","3665","3391","34","25","99","6","5","105","459","227","3","10","2","1","176","40","ZCTA5 94951"
"8600000US94952","32858","27383","25281","289","120","680","61","68","884","5475","2827","43","75","17","7","2143","363","ZCTA5 94952"
"8600000US94954","37365","28386","24507","530","136","2075","81","69","988","8979","4582","65","108","48","6","3611","559","ZCTA5 94954"
"8600000US94956","1756","1417","1343","12","5","22","2","0","33","339","152","2","4","1","0","158","22","ZCTA5 94956"
"8600000US94957","1332","1283","1217","2","0","21","0","4","39","49","38","0","2","0","0","7","2","ZCTA5 94957"
"8600000US94960","15740","14888","13681","112","34","565","24","48","424","852","569","8","21","10","1","131","112","ZCTA5 94960"
"8600000US94963","569","543","514","5","2","3","0","1","18","26","22","0","0","0","0","1","3","ZCTA5 94963"
"8600000US94964","5094","4100","1703","1994","101","69","11","181","41","994","357","9","23","3","2","542","58","ZCTA5 94964"
"8600000US94965","10847","10153","8019","1070","21","663","29","48","303","694","444","24","12","4","3","142","65","ZCTA5 94965"
"8600000US94970","683","650","613","4","1","17","1","4","10","33","16","0","7","0","0","5","5","ZCTA5 94970"
"8600000US94971","337","310","295","2","3","5","0","0","5","27","20","0","0","0","0","7","0","ZCTA5 94971"
"8600000US94972","52","28","24","0","0","0","0","0","4","24","6","0","0","0","0","18","0","ZCTA5 94972"
"8600000US94973","1429","1346","1257","4","2","28","4","5","46","83","47","0","2","0","0","10","24","ZCTA5 94973"
"8600000US95002","2077","807","352","43","9","355","4","4","40","1270","433","1","18","6","3","755","54","ZCTA5 95002"
"8600000US95003","23974","21155","19386","165","83","805","19","46","651","2819","1442","20","74","34","10","940","299","ZCTA5 95003"
"8600000US95004","3918","2523","2301","20","20","70","2","5","105","1395","573","9","38","9","2","650","114","ZCTA5 95004"
"8600000US95005","6311","5796","5447","35","35","68","5","15","191","515","294","2","15","3","0","102","99","ZCTA5 95005"
"8600000US95006","8979","8292","7726","66","44","131","17","26","282","687","405","10","17","6","2","138","109","ZCTA5 95006"
"8600000US95007","676","593","556","1","4","3","3","1","25","83","42","0","1","1","0","28","11","ZCTA5 95007"
"8600000US95008","45260","37088","26081","1271","115","7572","159","102","1788","8172","3899","73","195","109","23","2951","922","ZCTA5 95008"
"8600000US95010","9137","7420","6618","102","29","363","7","21","280","1717","826","11","23","12","2","704","139","ZCTA5 95010"
"8600000US95012","10320","1966","1482","76","20","229","15","20","124","8354","3561","59","122","42","1","4139","430","ZCTA5 95012"
"8600000US95013","80","32","27","0","0","4","0","0","1","48","3","0","0","0","0","45","0","ZCTA5 95013"
"8600000US95014","60717","58401","17813","367","85","38179","40","120","1797","2316","1315","27","37","80","15","608","234","ZCTA5 95014"
"8600000US95017","834","606","542","12","5","13","1","1","32","228","104","0","5","5","0","96","18","ZCTA5 95017"
"8600000US95018","7778","7170","6687","53","45","107","19","17","242","608","387","0","14","6","3","112","86","ZCTA5 95018"
"8600000US95019","7727","1299","976","46","22","191","0","5","59","6428","2413","24","73","28","0","3582","308","ZCTA5 95019"
"8600000US95020","57349","25220","19233","774","217","3689","94","74","1139","32129","15049","251","727","218","26","14155","1703","ZCTA5 95020"
"8600000US95023","48841","20174","17654","306","186","1147","54","56","771","28667","13132","122","605","132","27","13051","1598","ZCTA5 95023"
"8600000US95030","12791","12149","10543","57","14","1152","7","21","355","642","454","4","14","14","0","82","74","ZCTA5 95030"
"8600000US95032","25089","23169","18716","220","49","3060","43","61","1020","1920","1263","15","29","18","9","377","209","ZCTA5 95032"
"8600000US95033","9372","8700","7977","36","25","343","4","37","278","672","457","0","11","0","4","122","78","ZCTA5 95033"
"8600000US95035","66943","55679","9838","1837","141","41342","317","93","2111","11264","3983","133","172","228","30","5728","990","ZCTA5 95035"
"8600000US95037","45579","30348","23380","720","162","4413","136","94","1443","15231","6811","88","248","156","20","6694","1214","ZCTA5 95037"
"8600000US95039","1377","499","421","20","6","27","3","1","21","878","374","4","22","1","2","423","52","ZCTA5 95039"
"8600000US95041","160","147","143","0","0","3","0","0","1","13","2","0","0","0","0","10","1","ZCTA5 95041"
"8600000US95043","639","468","452","2","4","2","1","0","7","171","97","0","2","0","0","62","10","ZCTA5 95043"
"8600000US95045","4046","2217","1909","37","38","132","9","10","82","1829","609","4","43","9","0","1036","128","ZCTA5 95045"
"8600000US95046","6417","3533","2924","26","20","420","18","1","124","2884","1060","4","51","15","1","1549","204","ZCTA5 95046"
"8600000US95050","35923","26647","15571","1084","86","8336","203","79","1288","9276","4201","90","142","103","15","3859","866","ZCTA5 95050"
"8600000US95051","54327","44642","19618","1090","103","21504","282","163","1882","9685","4583","107","135","180","26","3878","776","ZCTA5 95051"
"8600000US95053","2206","1797","1158","75","2","386","6","3","167","409","246","8","1","4","0","120","30","ZCTA5 95053"
"8600000US95054","23364","20214","5252","680","49","13185","109","75","864","3150","1271","20","60","67","6","1418","308","ZCTA5 95054"
"8600000US95060","46377","37731","32281","737","219","2661","78","152","1603","8646","3532","78","130","68","8","4062","768","ZCTA5 95060"
"8600000US95062","36079","28154","25061","403","144","1295","56","87","1108","7925","3216","58","196","54","6","3743","652","ZCTA5 95062"
"8600000US95064","7331","5760","3571","125","12","1537","11","25","479","1571","636","13","17","36","1","735","133","ZCTA5 95064"
"8600000US95065","8113","6583","5954","80","29","262","11","18","229","1530","657","12","15","3","1","725","117","ZCTA5 95065"
"8600000US95066","14749","13358","12002","101","41","672","16","21","505","1391","823","11","31","12","4","352","158","ZCTA5 95066"
"8600000US95070","30617","29538","15897","94","25","12481","29","58","954","1079","722","2","17","45","0","164","129","ZCTA5 95070"
"8600000US95073","10154","8629","7890","62","30","274","16","27","330","1525","690","5","45","11","0","598","176","ZCTA5 95073"
"8600000US95075","331","237","232","1","0","2","0","0","2","94","42","0","0","0","0","38","14","ZCTA5 95075"
"8600000US95076","82474","24360","20043","340","251","2436","61","161","1068","58114","22159","270","919","235","32","31794","2705","ZCTA5 95076"
"8600000US95110","18730","6914","3918","640","72","1825","53","47","359","11816","4772","57","196","69","12","6082","628","ZCTA5 95110"
"8600000US95111","58466","28539","5772","1815","135","19570","248","76","923","29927","12086","274","491","214","62","15155","1645","ZCTA5 95111"
"8600000US95112","55927","31064","13990","2218","191","12879","207","178","1401","24863","10594","257","549","257","35","11597","1574","ZCTA5 95112"
"8600000US95113","893","774","330","132","3","290","2","0","17","119","55","2","10","1","0","42","9","ZCTA5 95113"
"8600000US95116","51496","17819","3654","1063","80","12144","165","98","615","33677","13765","201","603","143","34","17236","1695","ZCTA5 95116"
"8600000US95117","30067","19619","10784","1514","57","6043","187","53","981","10448","4194","91","227","103","17","5166","650","ZCTA5 95117"
"8600000US95118","31932","23492","17353","610","87","4017","100","84","1241","8440","4265","72","189","102","18","3076","718","ZCTA5 95118"
"8600000US95119","9970","7008","4427","321","33","1801","39","18","369","2962","1442","41","58","49","7","1081","284","ZCTA5 95119"
"8600000US95120","37457","34868","21947","265","72","11046","55","81","1402","2589","1745","23","39","44","8","449","281","ZCTA5 95120"
"8600000US95121","37469","25289","3810","1058","89","19402","153","28","749","12180","4741","133","202","175","14","6196","719","ZCTA5 95121"
"8600000US95122","56545","21093","2018","1137","114","16771","316","66","671","35452","14097","203","545","173","53","18863","1518","ZCTA5 95122"
"8600000US95123","62228","43449","26524","2399","219","11456","235","152","2464","18779","8245","200","464","225","33","7749","1863","ZCTA5 95123"
"8600000US95124","47082","38928","29547","730","117","6416","136","130","1852","8154","4337","42","174","101","22","2693","785","ZCTA5 95124"
"8600000US95125","51939","38876","29499","1480","149","5834","176","103","1635","13063","6408","104","283","135","23","5035","1075","ZCTA5 95125"
"8600000US95126","31049","19173","12065","1584","107","4253","118","83","963","11876","4853","101","297","79","17","5539","990","ZCTA5 95126"
"8600000US95127","61325","25095","9682","1237","204","12514","293","92","1073","36230","15203","193","584","252","35","17848","2115","ZCTA5 95127"
"8600000US95128","34836","21896","14405","1365","104","4730","168","60","1064","12940","5587","125","298","108","12","5888","922","ZCTA5 95128"
"8600000US95129","38720","35880","11734","504","61","22288","83","50","1160","2840","1474","40","60","64","7","957","238","ZCTA5 95129"
"8600000US95130","13911","11365","6819","442","33","3440","57","17","557","2546","1185","37","67","39","3","968","247","ZCTA5 95130"
"8600000US95131","28565","24686","3126","701","34","20018","113","47","647","3879","1554","58","79","104","16","1708","360","ZCTA5 95131"
"8600000US95132","40299","33446","6851","959","60","24231","162","75","1108","6853","2952","66","163","187","26","2739","720","ZCTA5 95132"
"8600000US95133","25401","19176","2503","572","44","15340","103","26","588","6225","2478","71","135","98","24","2969","450","ZCTA5 95133"
"8600000US95134","15268","13129","4191","605","33","7728","33","42","497","2139","959","43","49","28","7","828","225","ZCTA5 95134"
"8600000US95135","20120","17851","6232","399","30","10515","46","48","581","2269","1168","26","44","60","5","754","212","ZCTA5 95135"
"8600000US95136","42989","30863","15192","1982","115","11771","154","123","1526","12126","5143","161","183","150","21","5497","971","ZCTA5 95136"
"8600000US95138","18889","15656","5548","539","24","8791","30","47","677","3233","1518","40","59","54","10","1256","296","ZCTA5 95138"
"8600000US95139","6748","4845","3238","236","26","1036","22","3","284","1903","848","26","65","21","2","767","174","ZCTA5 95139"
"8600000US95140","191","182","158","2","0","7","0","0","15","9","4","0","0","0","0","4","1","ZCTA5 95140"
"8600000US95148","45528","33503","5069","1364","77","25834","153","54","952","12025","4632","106","255","189","26","5903","914","ZCTA5 95148"
"8600000US95202","6521","3564","1501","1200","61","543","9","16","234","2957","1230","58","81","43","2","1309","234","ZCTA5 95202"
"8600000US95203","15696","7502","4175","1460","146","1114","51","26","530","8194","2843","133","182","145","17","4166","708","ZCTA5 95203"
"8600000US95204","27786","17433","12443","1517","172","2150","76","34","1041","10353","4116","133","270","294","28","4358","1154","ZCTA5 95204"
"8600000US95205","38069","11662","5207","2820","251","2446","85","41","812","26407","10287","289","396","234","26","13598","1577","ZCTA5 95205"
"8600000US95206","65004","28273","4996","9087","184","11813","336","86","1771","36731","10484","481","403","464","26","22707","2166","ZCTA5 95206"
"8600000US95207","47965","30856","16081","5526","249","6738","315","54","1893","17109","6320","330","300","411","47","7768","1933","ZCTA5 95207"
"8600000US95209","39488","29274","14163","4185","142","8939","226","49","1570","10214","4088","216","182","358","12","4052","1306","ZCTA5 95209"
